DATAFLOW,LAST UPDATE,freq,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Croatia,2021,1019.7,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Croatia,2022,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2012,723.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2013,879.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2014,612.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2015,831.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2016,870.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2017,836.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2018,871.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2019,1149.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2020,1043.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2021,1105.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Hungary,2022,1050.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2012,3725.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2013,3474.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2014,3464.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2015,3296.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2016,3345.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2017,3605.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2018,3784.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2019,4049.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2020,4281.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2021,4551.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Ireland,2022,4951.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2012,246.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2013,258.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2014,298.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2015,337.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2016,390.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2017,482.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2018,505.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2019,491.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2020,470.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2021,516.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Iceland,2022,602.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2012,15798.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2013,16304.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2014,16185.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2015,16839.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2016,15494.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2017,17078.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2018,16959.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2019,18297.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2020,19870.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2021,20888.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2022,21656.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Italy,2023,22174.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2012,242.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2013,245.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2014,249.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2015,261.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2016,294.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2017,311.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2018,327.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2019,366.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2020,411.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2021,423.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Lithuania,2022,513.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2012,615.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2013,540.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2014,615.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2015,644.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2016,543.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2017,595.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2018,628.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2019,715.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2020,754.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2021,813.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Luxembourg,2022,875.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2012,409.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2013,336.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2014,374.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2015,390.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2016,378.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2017,360.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2018,373.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2019,394.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2020,396.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2021,399.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Latvia,2022,426.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2012,74.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2013,83.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2014,88.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2015,93.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2016,99.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2017,107.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2018,125.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2019,141.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2020,151.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2021,171.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Malta,2022,170.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2012,8397.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2013,8571.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2014,8234.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2015,8246.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2016,8236.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2017,8482.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2018,8950.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2019,9359.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2020,9865.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2021,10770.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Netherlands,2022,12343.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2012,6442.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2013,6578.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2014,6253.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2015,6241.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2016,6116.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2017,6570.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2018,6878.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2019,6927.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2020,6392.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2021,7010.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Norway,2022,7296.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2012,5709.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2013,5908.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2014,6340.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2015,6386.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2016,6273.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2017,6726.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2018,7261.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2019,6693.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2020,5773.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2021,6159.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2022,6389.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Poland,2023,7894.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2012,2379.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2013,2667.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2014,2650.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2015,2542.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2016,2581.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2017,2890.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2018,2871.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2019,2953.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2020,2903.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2021,3078.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Portugal,2022,3187.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2012,626.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2013,723.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2014,645.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2015,663.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2016,633.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2017,716.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2018,818.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2019,993.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2020,973.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2021,965.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Romania,2022,1074.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Serbia,2015,0.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Serbia,2017,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Serbia,2019,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Serbia,2020,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Serbia,2021,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Serbia,2022,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2012,7125.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2013,7526.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2014,7571.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2015,7915.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2016,8563.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2017,9078.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2018,9060.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2019,9232.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2020,9542.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2021,10129.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Sweden,2022,10203.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2012,566.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2013,550.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2014,562.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2015,540.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2016,587.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2017,587.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2018,655.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2019,683.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2020,753.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2021,832.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2022,886.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovenia,2023,961.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2013,595.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2014,613.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2015,701.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2016,704.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2017,745.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2018,815.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2019,932.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2020,1009.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2021,1102.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Slovakia,2022,1173.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2012,6750.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2013,6934.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2014,7305.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2015,6583.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2016,6515.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2017,5402.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2018,4749.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2019,5639.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2020,4510.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2021,4435.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,Türkiye,2022,4978.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,United Kingdom,2012,34785.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,United Kingdom,2013,33974.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,United Kingdom,2014,41281.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,United Kingdom,2015,48112.5,b,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,United Kingdom,2016,41035.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,United Kingdom,2017,38358.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,United Kingdom,2018,39782.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,United Kingdom,2019,41697.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary education,United Kingdom,2020,43604.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million euro,Primary and lower secondary education (levels 1 and 2),Austria,2012,6540.9,,
